"customer_id","recency","frequency","monetary","rfm_score","r_score","f_score","m_score","total_score","rfm_segmenting"
"3281","69","13","411","233",2,3,3,8,"Customer At Risk"
"3635","69","17","578","243",2,4,3,9,"Loyal Customer At Risk"
"2565","69","19","1334","245",2,4,5,11,"Loyal Customer At Risk"
"895","69","17","594","243",2,4,3,9,"Loyal Customer At Risk"
"10313","69","10","254","233",2,3,3,8,"Customer At Risk"
"7912","69","6","103","222",2,2,2,6,"Customer At Risk"
"2410","69","15","1097","234",2,3,4,9,"Loyal Customer At Risk"
"11178","69","4","32","211",2,1,1,4,"Customer At Risk"
"7215","69","27","1135","254",2,5,4,11,"Loyal Customer At Risk"
"5314","69","13","444","233",2,3,3,8,"Customer At Risk"
"8387","68","10","235","233",2,3,3,8,"Customer At Risk"
"8895","68","20","968","244",2,4,4,10,"Loyal Customer At Risk"
"10955","68","13","1600","235",2,3,5,10,"Big Spender"
"405","68","13","441","233",2,3,3,8,"Customer At Risk"
"378","68","19","794","244",2,4,4,10,"Loyal Customer At Risk"
"7290","68","20","968","254",2,5,4,11,"Loyal Customer At Risk"
"8870","68","12","497","233",2,3,3,8,"Customer At Risk"
"5846","68","3","13","211",2,1,1,4,"Customer At Risk"
"3535","68","12","967","234",2,3,4,9,"Loyal Customer At Risk"
"10340","68","12","497","233",2,3,3,8,"Customer At Risk"
"2544","68","6","92","222",2,2,2,6,"Customer At Risk"
"3409","68","12","339","233",2,3,3,8,"Customer At Risk"
"2115","68","5","66","212",2,1,2,5,"Customer At Risk"
"9370","68","15","1120","234",2,3,4,9,"Loyal Customer At Risk"
"8749","68","4","61","212",2,1,2,5,"Customer At Risk"
"10513","68","11","1502","235",2,3,5,10,"Big Spender"
"4138","68","22","899","254",2,5,4,11,"Loyal Customer At Risk"
"7712","68","18","634","243",2,4,3,9,"Loyal Customer At Risk"
"5899","68","1","49","211",2,1,1,4,"Customer At Risk"
"2118","68","17","622","243",2,4,3,9,"Loyal Customer At Risk"
"5138","68","4","43","211",2,1,1,4,"Customer At Risk"
"11091","68","4","22","211",2,1,1,4,"Customer At Risk"
"9491","68","7","66","222",2,2,2,6,"Customer At Risk"
"4864","68","8","175","222",2,2,2,6,"Customer At Risk"
"5286","68","9","217","233",2,3,3,8,"Customer At Risk"
"2863","67","15","1052","244",2,4,4,10,"Loyal Customer At Risk"
"4487","67","6","95","222",2,2,2,6,"Customer At Risk"
"916","67","4","31","211",2,1,1,4,"Customer At Risk"
"1744","67","4","54","211",2,1,1,4,"Customer At Risk"
"3422","67","9","1376","225",2,2,5,9,"Big Spender"
"7462","67","16","570","243",2,4,3,9,"Loyal Customer At Risk"
"4483","67","18","1228","245",2,4,5,11,"Loyal Customer At Risk"
"3412","67","13","957","234",2,3,4,9,"Loyal Customer At Risk"
"5113","67","15","1702","235",2,3,5,10,"Big Spender"
"4597","67","18","2018","245",2,4,5,11,"Loyal Customer At Risk"
"10413","67","22","1089","254",2,5,4,11,"Loyal Customer At Risk"
"3696","67","5","52","211",2,1,1,4,"Customer At Risk"
"675","67","11","332","233",2,3,3,8,"Customer At Risk"
"5837","67","15","494","243",2,4,3,9,"Loyal Customer At Risk"
"1502","67","5","52","211",2,1,1,4,"Customer At Risk"
"736","67","5","52","211",2,1,1,4,"Customer At Risk"
"304","67","6","76","222",2,2,2,6,"Customer At Risk"
"10702","67","15","450","243",2,4,3,9,"Loyal Customer At Risk"
"5140","66","19","1445","245",2,4,5,11,"Loyal Customer At Risk"
"10037","66","15","1127","234",2,3,4,9,"Loyal Customer At Risk"
"4599","66","15","458","233",2,3,3,8,"Customer At Risk"
"2669","66","15","1127","234",2,3,4,9,"Loyal Customer At Risk"
"3726","66","3","17","211",2,1,1,4,"Customer At Risk"
"4548","66","4","54","211",2,1,1,4,"Customer At Risk"
"2611","66","18","1910","245",2,4,5,11,"Loyal Customer At Risk"
"7409","66","11","267","233",2,3,3,8,"Customer At Risk"
"1964","66","17","1603","245",2,4,5,11,"Loyal Customer At Risk"
"3074","66","17","1828","245",2,4,5,11,"Loyal Customer At Risk"
"0","66","16","1198","245",2,4,5,11,"Loyal Customer At Risk"
"4860","66","4","25","211",2,1,1,4,"Customer At Risk"
"9500","66","19","758","244",2,4,4,10,"Loyal Customer At Risk"
"425","66","19","727","244",2,4,4,10,"Loyal Customer At Risk"
"5680","66","4","30","211",2,1,1,4,"Customer At Risk"
"879","66","15","458","233",2,3,3,8,"Customer At Risk"
"2525","65","16","534","243",2,4,3,9,"Loyal Customer At Risk"
"9058","65","21","1867","255",2,5,5,12,"Established Spender"
"3643","65","13","928","234",2,3,4,9,"Loyal Customer At Risk"
"10704","65","17","693","244",2,4,4,10,"Loyal Customer At Risk"
"9305","65","26","1315","255",2,5,5,12,"Established Spender"
"3081","65","3","20","211",2,1,1,4,"Customer At Risk"
"849","65","18","660","244",2,4,4,10,"Loyal Customer At Risk"
"8315","65","3","23","211",2,1,1,4,"Customer At Risk"
"9503","65","11","313","233",2,3,3,8,"Customer At Risk"
"9805","65","18","660","244",2,4,4,10,"Loyal Customer At Risk"
"6142","65","13","900","234",2,3,4,9,"Loyal Customer At Risk"
"2589","65","6","59","222",2,2,2,6,"Customer At Risk"
"8686","65","5","75","222",2,2,2,6,"Customer At Risk"
"9014","65","6","61","222",2,2,2,6,"Customer At Risk"
"2004","65","16","1168","244",2,4,4,10,"Loyal Customer At Risk"
"3536","65","5","55","221",2,2,1,5,"Customer At Risk"
"5184","65","3","23","211",2,1,1,4,"Customer At Risk"
"4437","65","10","260","233",2,3,3,8,"Customer At Risk"
"4706","65","4","40","211",2,1,1,4,"Customer At Risk"
"125","65","11","271","233",2,3,3,8,"Customer At Risk"
"4050","65","7","127","222",2,2,2,6,"Customer At Risk"
"10872","65","17","1182","245",2,4,5,11,"Loyal Customer At Risk"
"1606","65","3","22","211",2,1,1,4,"Customer At Risk"
"9707","65","17","1182","245",2,4,5,11,"Loyal Customer At Risk"
"4640","65","24","1079","254",2,5,4,11,"Loyal Customer At Risk"
"10104","65","3","8","211",2,1,1,4,"Customer At Risk"
"8553","65","4","42","211",2,1,1,4,"Customer At Risk"
"3254","65","13","960","234",2,3,4,9,"Loyal Customer At Risk"
"4887","65","5","63","212",2,1,2,5,"Customer At Risk"
"5731","64","4","37","211",2,1,1,4,"Customer At Risk"
"4391","64","21","908","254",2,5,4,11,"Loyal Customer At Risk"
"6097","64","15","561","243",2,4,3,9,"Loyal Customer At Risk"
"1072","64","6","93","222",2,2,2,6,"Customer At Risk"
"6609","64","6","107","222",2,2,2,6,"Customer At Risk"
"5125","64","25","1348","255",2,5,5,12,"Established Spender"
"3570","64","10","244","233",2,3,3,8,"Customer At Risk"
"2995","64","16","1084","244",2,4,4,10,"Loyal Customer At Risk"
"5966","64","10","215","233",2,3,3,8,"Customer At Risk"
"10479","64","10","1511","235",2,3,5,10,"Big Spender"
"5272","64","16","562","243",2,4,3,9,"Loyal Customer At Risk"
"3439","64","10","296","233",2,3,3,8,"Customer At Risk"
"5150","64","5","47","211",2,1,1,4,"Customer At Risk"
"5393","64","4","42","211",2,1,1,4,"Customer At Risk"
"773","64","16","595","243",2,4,3,9,"Loyal Customer At Risk"
"2730","64","17","1231","245",2,4,5,11,"Loyal Customer At Risk"
"3919","64","19","1931","245",2,4,5,11,"Loyal Customer At Risk"
"8210","64","13","405","233",2,3,3,8,"Customer At Risk"
"5756","64","5","55","221",2,2,1,5,"Customer At Risk"
"9606","64","12","1536","235",2,3,5,10,"Big Spender"
"7152","64","4","37","211",2,1,1,4,"Customer At Risk"
"6283","64","21","908","254",2,5,4,11,"Loyal Customer At Risk"
"3421","64","21","908","254",2,5,4,11,"Loyal Customer At Risk"
"8727","63","26","1150","254",2,5,4,11,"Loyal Customer At Risk"
"2656","63","4","59","212",2,1,2,5,"Customer At Risk"
"10542","63","6","77","222",2,2,2,6,"Customer At Risk"
"1993","63","14","972","234",2,3,4,9,"Loyal Customer At Risk"
"2920","63","14","990","234",2,3,4,9,"Loyal Customer At Risk"
"5462","63","27","1174","255",2,5,5,12,"Established Spender"
"716","63","24","976","254",2,5,4,11,"Loyal Customer At Risk"
"2406","63","16","519","243",2,4,3,9,"Loyal Customer At Risk"
"10722","63","15","546","233",2,3,3,8,"Customer At Risk"
"3712","63","11","259","233",2,3,3,8,"Customer At Risk"
"7313","63","22","1565","255",2,5,5,12,"Established Spender"
"6544","63","24","976","254",2,5,4,11,"Loyal Customer At Risk"
"4136","63","7","119","222",2,2,2,6,"Customer At Risk"
"5823","63","5","39","211",2,1,1,4,"Customer At Risk"
"5723","63","7","116","222",2,2,2,6,"Customer At Risk"
"5763","63","13","380","233",2,3,3,8,"Customer At Risk"
"8375","63","16","518","243",2,4,3,9,"Loyal Customer At Risk"
"10897","63","27","1174","254",2,5,4,11,"Loyal Customer At Risk"
"2928","63","14","990","234",2,3,4,9,"Loyal Customer At Risk"
"8442","63","4","30","211",2,1,1,4,"Customer At Risk"
"4298","63","3","10","211",2,1,1,4,"Customer At Risk"
"6661","63","27","1174","254",2,5,4,11,"Loyal Customer At Risk"
"3056","63","26","1150","254",2,5,4,11,"Loyal Customer At Risk"
"6086","62","23","1380","255",2,5,5,12,"Established Spender"
"1127","62","19","1958","245",2,4,5,11,"Loyal Customer At Risk"
"4697","62","13","390","233",2,3,3,8,"Customer At Risk"
"1763","62","28","2524","255",2,5,5,12,"Established Spender"
"1168","62","20","1401","255",2,5,5,12,"Established Spender"
"2678","62","8","209","223",2,2,3,7,"Customer At Risk"
"6001","62","23","937","254",2,5,4,11,"Loyal Customer At Risk"
"2926","62","20","1374","255",2,5,5,12,"Established Spender"
"4937","62","4","44","211",2,1,1,4,"Customer At Risk"
"833","62","6","72","222",2,2,2,6,"Customer At Risk"
"3565","62","6","72","222",2,2,2,6,"Customer At Risk"
"182","62","13","397","233",2,3,3,8,"Customer At Risk"
"10749","62","1","178","212",2,1,2,5,"Customer At Risk"
"5790","62","5","72","222",2,2,2,6,"Customer At Risk"
"6250","62","21","775","254",2,5,4,11,"Loyal Customer At Risk"
"6024","62","18","2302","245",2,4,5,11,"Loyal Customer At Risk"
"236","62","7","170","222",2,2,2,6,"Customer At Risk"
"1165","62","15","496","243",2,4,3,9,"Loyal Customer At Risk"
"5386","62","18","2302","245",2,4,5,11,"Loyal Customer At Risk"
"5536","61","19","1957","245",2,4,5,11,"Loyal Customer At Risk"
"3174","61","19","1957","245",2,4,5,11,"Loyal Customer At Risk"
"368","61","11","290","233",2,3,3,8,"Customer At Risk"
"8624","61","17","928","244",2,4,4,10,"Loyal Customer At Risk"
"2836","61","3","19","211",2,1,1,4,"Customer At Risk"
"10710","61","3","18","211",2,1,1,4,"Customer At Risk"
"2802","61","17","961","244",2,4,4,10,"Loyal Customer At Risk"
"640","61","23","1026","254",2,5,4,11,"Loyal Customer At Risk"
"2061","61","6","99","222",2,2,2,6,"Customer At Risk"
"4480","61","14","401","233",2,3,3,8,"Customer At Risk"
"3828","61","26","1327","255",2,5,5,12,"Established Spender"
"7118","61","20","1528","245",2,4,5,11,"Loyal Customer At Risk"
"4093","61","12","436","233",2,3,3,8,"Customer At Risk"
"3389","61","30","1533","255",2,5,5,12,"Established Spender"
"9579","61","6","106","222",2,2,2,6,"Customer At Risk"
"5841","61","21","832","254",2,5,4,11,"Loyal Customer At Risk"
"8477","61","4","28","211",2,1,1,4,"Customer At Risk"
"4120","61","11","369","233",2,3,3,8,"Customer At Risk"
"10660","61","14","438","233",2,3,3,8,"Customer At Risk"
"3599","61","20","1464","245",2,4,5,11,"Loyal Customer At Risk"
"9353","61","14","995","234",2,3,4,9,"Loyal Customer At Risk"
"610","60","15","480","243",2,4,3,9,"Loyal Customer At Risk"
"10424","60","17","1295","245",2,4,5,11,"Loyal Customer At Risk"
"9576","60","8","159","222",2,2,2,6,"Customer At Risk"
"5967","60","6","70","222",2,2,2,6,"Customer At Risk"
"10264","60","4","31","211",2,1,1,4,"Customer At Risk"
"5721","60","23","1566","255",2,5,5,12,"Established Spender"
"5935","60","20","764","254",2,5,4,11,"Loyal Customer At Risk"
"6912","60","21","772","254",2,5,4,11,"Loyal Customer At Risk"
"891","60","3","11","211",2,1,1,4,"Customer At Risk"
"234","60","4","31","211",2,1,1,4,"Customer At Risk"
"2109","60","27","1544","255",2,5,5,12,"Established Spender"
"3202","60","18","1250","245",2,4,5,11,"Loyal Customer At Risk"
"3434","60","18","1336","245",2,4,5,11,"Loyal Customer At Risk"
"6292","60","17","1822","245",2,4,5,11,"Loyal Customer At Risk"
"11171","60","14","411","233",2,3,3,8,"Customer At Risk"
"8418","60","5","61","212",2,1,2,5,"Customer At Risk"
"8537","60","20","1429","255",2,5,5,12,"Established Spender"
"10701","60","27","1211","255",2,5,5,12,"Established Spender"
"1600","60","14","411","233",2,3,3,8,"Customer At Risk"
"7851","60","21","926","254",2,5,4,11,"Loyal Customer At Risk"
"1103","60","18","2053","245",2,4,5,11,"Loyal Customer At Risk"
"5300","60","5","70","212",2,1,2,5,"Customer At Risk"
"3673","59","23","779","254",2,5,4,11,"Loyal Customer At Risk"
"5186","59","20","731","254",2,5,4,11,"Loyal Customer At Risk"
"7165","59","20","823","254",2,5,4,11,"Loyal Customer At Risk"
"10236","59","5","64","222",2,2,2,6,"Customer At Risk"
"8969","59","21","1141","254",2,5,4,11,"Loyal Customer At Risk"
"387","59","5","61","212",2,1,2,5,"Customer At Risk"
"2392","59","6","102","222",2,2,2,6,"Customer At Risk"
"1920","59","6","102","222",2,2,2,6,"Customer At Risk"
"8514","59","4","20","211",2,1,1,4,"Customer At Risk"
"1079","59","16","1086","244",2,4,4,10,"Loyal Customer At Risk"
"164","59","11","269","233",2,3,3,8,"Customer At Risk"
"1453","59","25","1060","354",3,5,4,12,"Loyalist"
"4518","59","25","1169","354",3,5,4,12,"Loyalist"
"3830","59","15","459","333",3,3,3,9,"Growing"
"701","58","16","1179","345",3,4,5,12,"Loyalist"
"6203","58","25","1734","355",3,5,5,13,"Loyalist"
"3526","58","4","38","311",3,1,1,5,"Promising"
"10446","58","16","729","344",3,4,4,11,"Loyalist"
"7192","58","16","545","343",3,4,3,10,"Loyalist"
"9220","58","19","1968","345",3,4,5,12,"Loyalist"
"1050","58","7","65","322",3,2,2,7,"Growing"
"5181","58","3","24","311",3,1,1,5,"Promising"
"5610","58","4","36","311",3,1,1,5,"Promising"
"5136","58","21","798","354",3,5,4,12,"Loyalist"
"1411","58","15","940","334",3,3,4,10,"Growing"
"4988","58","6","62","322",3,2,2,7,"Growing"
"5524","58","22","1617","355",3,5,5,13,"Loyalist"
"9081","58","4","25","311",3,1,1,5,"Promising"
"800","57","4","32","311",3,1,1,5,"Promising"
"5147","57","26","1424","355",3,5,5,13,"Loyalist"
"9166","57","20","882","354",3,5,4,12,"Loyalist"
"448","57","19","795","344",3,4,4,11,"Loyalist"
"241","57","19","1574","345",3,4,5,12,"Loyalist"
"3537","57","7","79","322",3,2,2,7,"Growing"
"8932","57","21","1531","355",3,5,5,13,"Loyalist"
"9365","57","19","1277","345",3,4,5,12,"Loyalist"
"8724","57","5","46","311",3,1,1,5,"Promising"
"8557","57","5","46","311",3,1,1,5,"Promising"
"13","57","4","32","311",3,1,1,5,"Promising"
"7055","57","24","1021","354",3,5,4,12,"Loyalist"
"2295","57","21","825","354",3,5,4,12,"Loyalist"
"9799","57","16","1173","344",3,4,4,11,"Loyalist"
"1915","57","19","1507","345",3,4,5,12,"Loyalist"
"4837","57","26","1305","355",3,5,5,13,"Loyalist"
"8726","57","8","174","322",3,2,2,7,"Growing"
"7521","57","19","1574","345",3,4,5,12,"Loyalist"
"5123","57","6","143","322",3,2,2,7,"Growing"
"4149","57","20","1348","345",3,4,5,12,"Loyalist"
"3560","57","19","1574","345",3,4,5,12,"Loyalist"
"9381","57","16","606","343",3,4,3,10,"Loyalist"
"3283","57","20","909","354",3,5,4,12,"Loyalist"
"9384","57","16","606","343",3,4,3,10,"Loyalist"
"2683","56","22","910","354",3,5,4,12,"Loyalist"
"5177","56","14","396","333",3,3,3,9,"Growing"
"3340","56","14","436","333",3,3,3,9,"Growing"
"2075","56","15","1047","344",3,4,4,11,"Loyalist"
"3445","56","21","957","354",3,5,4,12,"Loyalist"
"7369","56","5","62","312",3,1,2,6,"Promising"
"10319","56","18","1286","345",3,4,5,12,"Loyalist"
"10913","56","3","27","311",3,1,1,5,"Promising"
"4500","56","23","1598","355",3,5,5,13,"Loyalist"
"3428","56","23","1598","355",3,5,5,13,"Loyalist"
"2963","56","20","1440","345",3,4,5,12,"Loyalist"
"6866","56","4","34","311",3,1,1,5,"Promising"
"10420","56","9","222","333",3,3,3,9,"Growing"
"7723","56","20","1440","355",3,5,5,13,"Loyalist"
"5180","56","8","149","322",3,2,2,7,"Growing"
"10156","56","19","1237","345",3,4,5,12,"Loyalist"
"4381","56","10","235","333",3,3,3,9,"Growing"
"2066","56","6","114","322",3,2,2,7,"Growing"
"9964","56","14","424","333",3,3,3,9,"Growing"
"737","56","13","2231","335",3,3,5,11,"Big Spender"
"4961","56","7","61","322",3,2,2,7,"Growing"
"4119","56","10","318","333",3,3,3,9,"Growing"
"3033","56","10","318","333",3,3,3,9,"Growing"
"10634","56","14","406","333",3,3,3,9,"Growing"
"8685","56","14","436","333",3,3,3,9,"Growing"
"1328","56","17","683","344",3,4,4,11,"Loyalist"
"8717","56","27","1835","355",3,5,5,13,"Loyalist"
"4001","56","15","444","343",3,4,3,10,"Loyalist"
"1630","56","14","424","333",3,3,3,9,"Growing"
"5529","56","15","444","343",3,4,3,10,"Loyalist"
"1139","56","21","1512","355",3,5,5,13,"Loyalist"
"6918","56","4","34","311",3,1,1,5,"Promising"
"5012","56","4","34","311",3,1,1,5,"Promising"
"332","56","11","275","333",3,3,3,9,"Growing"
"4427","56","27","1365","355",3,5,5,13,"Loyalist"
"7822","56","18","662","344",3,4,4,11,"Loyalist"
"1343","55","16","586","343",3,4,3,10,"Loyalist"
"9739","55","6","114","322",3,2,2,7,"Growing"
"10738","55","5","65","312",3,1,2,6,"Promising"
"6905","55","20","1004","354",3,5,4,12,"Loyalist"
"2315","55","5","96","322",3,2,2,7,"Growing"
"2781","55","16","1792","345",3,4,5,12,"Loyalist"
"1045","55","11","279","333",3,3,3,9,"Growing"
"4012","55","18","1226","345",3,4,5,12,"Loyalist"
"10448","55","13","377","333",3,3,3,9,"Growing"
"1829","55","18","1232","345",3,4,5,12,"Loyalist"
"10833","55","24","973","354",3,5,4,12,"Loyalist"
"6260","55","26","1957","355",3,5,5,13,"Loyalist"
"2166","55","3","23","311",3,1,1,5,"Promising"
"194","55","4","41","311",3,1,1,5,"Promising"
"4749","55","16","586","343",3,4,3,10,"Loyalist"
"6336","55","6","48","321",3,2,1,6,"Promising"
"8286","55","7","122","322",3,2,2,7,"Growing"
"531","55","22","1662","355",3,5,5,13,"Loyalist"
"10691","55","4","43","311",3,1,1,5,"Promising"
"3623","55","7","45","321",3,2,1,6,"Promising"
"2798","54","26","1240","355",3,5,5,13,"Loyalist"
"5154","54","5","54","311",3,1,1,5,"Promising"
"9958","54","20","769","354",3,5,4,12,"Loyalist"
"8985","54","27","1211","355",3,5,5,13,"Loyalist"
"1131","54","6","95","322",3,2,2,7,"Growing"
"3433","54","20","981","354",3,5,4,12,"Loyalist"
"10033","54","4","38","311",3,1,1,5,"Promising"
"3308","54","6","94","322",3,2,2,7,"Growing"
"8955","54","4","49","311",3,1,1,5,"Promising"
"3749","54","23","1580","355",3,5,5,13,"Loyalist"
"5081","54","4","47","311",3,1,1,5,"Promising"
"2225","54","20","1617","355",3,5,5,13,"Loyalist"
"4790","54","12","868","334",3,3,4,10,"Growing"
"8687","54","13","486","333",3,3,3,9,"Growing"
"1331","54","5","72","312",3,1,2,6,"Promising"
"1232","54","16","1244","345",3,4,5,12,"Loyalist"
"7842","54","6","74","322",3,2,2,7,"Growing"
"7108","54","12","353","333",3,3,3,9,"Growing"
"7297","54","7","57","322",3,2,2,7,"Growing"
"8008","54","6","119","322",3,2,2,7,"Growing"
"202","54","17","1234","345",3,4,5,12,"Loyalist"
"5995","54","13","384","333",3,3,3,9,"Growing"
"8584","54","16","1165","344",3,4,4,11,"Loyalist"
"3706","54","6","94","322",3,2,2,7,"Growing"
"10486","54","16","990","344",3,4,4,11,"Loyalist"
"1628","54","16","960","344",3,4,4,11,"Loyalist"
"2345","54","16","1244","345",3,4,5,12,"Loyalist"
"839","54","8","170","322",3,2,2,7,"Growing"
"5751","54","4","38","311",3,1,1,5,"Promising"
"6583","54","20","981","344",3,4,4,11,"Loyalist"
"9589","54","17","1234","345",3,4,5,12,"Loyalist"
"3900","54","20","769","354",3,5,4,12,"Loyalist"
"3139","53","18","2052","345",3,4,5,12,"Loyalist"
"945","53","7","133","322",3,2,2,7,"Growing"
"8720","53","1","1679","315",3,1,5,9,"Big Spender"
"5827","53","7","62","322",3,2,2,7,"Growing"
"6230","53","9","189","332",3,3,2,8,"Growing"
"4954","53","11","265","333",3,3,3,9,"Growing"
"7788","53","3","10","311",3,1,1,5,"Promising"
"2958","53","7","57","322",3,2,2,7,"Growing"
"3598","53","18","606","343",3,4,3,10,"Loyalist"
"8800","53","22","902","354",3,5,4,12,"Loyalist"
"9952","53","16","1105","344",3,4,4,11,"Loyalist"
"10478","53","18","633","343",3,4,3,10,"Loyalist"
"2968","53","22","902","354",3,5,4,12,"Loyalist"
"4188","53","11","354","333",3,3,3,9,"Growing"
"1907","53","21","1477","355",3,5,5,13,"Loyalist"
"6214","53","5","79","312",3,1,2,6,"Promising"
"5048","53","6","131","322",3,2,2,7,"Growing"
"4994","53","25","1735","355",3,5,5,13,"Loyalist"
"8180","53","12","310","333",3,3,3,9,"Growing"
"3276","53","6","78","322",3,2,2,7,"Growing"
"6119","52","3","17","311",3,1,1,5,"Promising"
"9733","52","4","80","312",3,1,2,6,"Promising"
"5987","52","5","43","321",3,2,1,6,"Promising"
"2980","52","6","35","321",3,2,1,6,"Promising"
"10972","52","13","939","334",3,3,4,10,"Growing"
"5247","52","5","45","321",3,2,1,6,"Promising"
"6340","52","4","26","311",3,1,1,5,"Promising"
"8786","52","14","450","333",3,3,3,9,"Growing"
"4107","52","14","425","333",3,3,3,9,"Growing"
"2698","52","14","415","333",3,3,3,9,"Growing"
"8462","52","4","80","312",3,1,2,6,"Promising"
"7187","52","18","721","344",3,4,4,11,"Loyalist"
"9960","52","3","14","311",3,1,1,5,"Promising"
"2557","52","4","29","311",3,1,1,5,"Promising"
"10906","52","14","425","333",3,3,3,9,"Growing"
"4764","52","8","169","322",3,2,2,7,"Growing"
"3850","52","4","43","311",3,1,1,5,"Promising"
"1077","52","14","1020","334",3,3,4,10,"Growing"
"1399","52","19","1515","345",3,4,5,12,"Loyalist"
"2223","52","25","1826","355",3,5,5,13,"Loyalist"
"7540","52","11","270","333",3,3,3,9,"Growing"
"4769","52","16","493","343",3,4,3,10,"Loyalist"
"2891","51","21","928","354",3,5,4,12,"Loyalist"
"8534","51","24","992","354",3,5,4,12,"Loyalist"
"11039","51","11","311","333",3,3,3,9,"Growing"
"1710","51","11","279","333",3,3,3,9,"Growing"
"544","51","13","976","334",3,3,4,10,"Growing"
"8977","51","3","24","311",3,1,1,5,"Promising"
"5290","51","11","279","333",3,3,3,9,"Growing"
"523","51","6","74","322",3,2,2,7,"Growing"
"4128","51","18","725","344",3,4,4,11,"Loyalist"
"5989","51","23","1576","355",3,5,5,13,"Loyalist"
"6354","51","4","47","311",3,1,1,5,"Promising"
"6575","51","17","612","343",3,4,3,10,"Loyalist"
"6147","51","3","28","311",3,1,1,5,"Promising"
"5011","51","21","928","354",3,5,4,12,"Loyalist"
"3381","51","6","90","322",3,2,2,7,"Growing"
"9467","51","4","20","311",3,1,1,5,"Promising"
"8140","51","7","95","322",3,2,2,7,"Growing"
"10556","51","13","358","333",3,3,3,9,"Growing"
"9592","51","5","33","311",3,1,1,5,"Promising"
"6673","51","6","129","322",3,2,2,7,"Growing"
"4550","51","5","71","312",3,1,2,6,"Promising"
"8957","51","14","1120","334",3,3,4,10,"Growing"
"1544","51","16","1893","345",3,4,5,12,"Loyalist"
"9736","51","6","96","322",3,2,2,7,"Growing"
"635","51","17","610","343",3,4,3,10,"Loyalist"
"78","51","4","37","311",3,1,1,5,"Promising"
"5517","51","4","37","311",3,1,1,5,"Promising"
"9308","51","13","976","334",3,3,4,10,"Growing"
"7300","50","16","535","343",3,4,3,10,"Loyalist"
"10708","50","4","33","311",3,1,1,5,"Promising"
"8370","50","16","1159","344",3,4,4,11,"Loyalist"
"8091","50","16","1106","344",3,4,4,11,"Loyalist"
"4268","50","8","158","322",3,2,2,7,"Growing"
"9904","50","23","1043","354",3,5,4,12,"Loyalist"
"8692","50","10","240","333",3,3,3,9,"Growing"
"11096","50","10","232","333",3,3,3,9,"Growing"
"1176","50","3","25","311",3,1,1,5,"Promising"
"10031","50","7","53","321",3,2,1,6,"Promising"
"6642","50","7","102","322",3,2,2,7,"Growing"
"5552","50","11","293","333",3,3,3,9,"Growing"
"6374","50","11","297","333",3,3,3,9,"Growing"
"5636","50","7","167","322",3,2,2,7,"Growing"
"8659","50","25","1038","354",3,5,4,12,"Loyalist"
"8080","50","3","22","311",3,1,1,5,"Promising"
"2245","50","7","139","322",3,2,2,7,"Growing"
"10380","50","6","106","322",3,2,2,7,"Growing"
"6200","50","21","901","354",3,5,4,12,"Loyalist"
"10882","50","13","915","334",3,3,4,10,"Growing"
"4603","50","19","656","344",3,4,4,11,"Loyalist"
"7037","50","14","401","333",3,3,3,9,"Growing"
"1321","49","6","56","322",3,2,2,7,"Growing"
"1272","49","22","903","354",3,5,4,12,"Loyalist"
"2157","49","6","77","322",3,2,2,7,"Growing"
"9283","49","3","18","311",3,1,1,5,"Promising"
"4345","49","3","21","311",3,1,1,5,"Promising"
"2686","49","3","26","311",3,1,1,5,"Promising"
"1215","49","22","1572","355",3,5,5,13,"Loyalist"
"10160","49","4","46","311",3,1,1,5,"Promising"
"89","49","6","69","322",3,2,2,7,"Growing"
"9347","49","4","46","311",3,1,1,5,"Promising"
"8939","49","19","730","344",3,4,4,11,"Loyalist"
"9423","49","6","46","321",3,2,1,6,"Promising"
"8143","49","11","265","333",3,3,3,9,"Growing"
"810","49","17","641","344",3,4,4,11,"Loyalist"
"5543","49","20","802","354",3,5,4,12,"Loyalist"
"3479","49","5","50","311",3,1,1,5,"Promising"
"10250","49","3","28","311",3,1,1,5,"Promising"
"5868","49","4","46","311",3,1,1,5,"Promising"
"5294","49","7","57","322",3,2,2,7,"Growing"
"8876","49","8","152","322",3,2,2,7,"Growing"
"1406","49","14","415","333",3,3,3,9,"Growing"
"7019","49","9","211","333",3,3,3,9,"Growing"
"3120","49","3","22","311",3,1,1,5,"Promising"
"3007","49","4","40","311",3,1,1,5,"Promising"
"679","49","4","38","311",3,1,1,5,"Promising"
"2591","49","13","932","334",3,3,4,10,"Growing"
"10827","49","7","146","322",3,2,2,7,"Growing"
"7214","49","17","1283","345",3,4,5,12,"Loyalist"
"5513","49","4","40","311",3,1,1,5,"Promising"
"1640","49","6","108","322",3,2,2,7,"Growing"
"3571","48","16","1101","344",3,4,4,11,"Loyalist"
"5396","48","29","1366","355",3,5,5,13,"Loyalist"
"9665","48","12","361","333",3,3,3,9,"Growing"
"2478","48","5","38","311",3,1,1,5,"Promising"
"9214","48","12","358","333",3,3,3,9,"Growing"
"6318","48","29","1366","355",3,5,5,13,"Loyalist"
"10652","48","14","1169","334",3,3,4,10,"Growing"
"7530","48","7","138","322",3,2,2,7,"Growing"
"7966","48","27","1191","355",3,5,5,13,"Loyalist"
"7485","48","7","138","322",3,2,2,7,"Growing"
"8395","48","21","1511","355",3,5,5,13,"Loyalist"
